tweetID,label,tweetText,processed_tweet,processedTweet
1223721981880754176,False,"انباء عن صدور اوامر من الحزب الشيوعي الحاكم في الصين بقتل المصابين بفايروس الكورونا الذين يخرجون من منازلهم...
#كورونا
#الصين_كورونا https://t.co/d1SNoR4gBE",انبا صدور اوامر الحزب الشيوعي الحاكم الصين بقتل المصابين بفايروس الكورونا يخرجون منازلهم,انبا صدور اوامر الحزب الشيوعي الحاكم الصين بقتل المصابين بفايروس الكورونا يخرجون منازلهم
1226615186422980608,False,"#تريندينغ_الآن | الصين تقتل المصابين بفيروس #كورونا!

الذعر من #فيروس_كورونا يجتاح السوشيال ميديا، فيديوهات مخيفة يتناقلها مستخدمو شبكات التواصل الاجتماعي عن الفيروس الذي ظهر في #ووهان _الصينية ، وكأنك تشاهد أفلام رعب.

#coronavirus
للمزيد https://t.co/I1BqMK3rg7 https://t.co/Z97s6CLUZj",الصين تقتل المصابين بفيروس الذعر يجتاح السوشيال ميديا فيديوهات مخيفة يتناقلها مستخدمو شبكات التواصل الاجتماعي الفيروس ظهر الصينية وكنك تشاهد فلام رعب للمزيد,الصين تقتل المصابين بفيروس الذعر يجتاح السوشيال ميديا فيديوهات مخيفة يتناقلها مستخدمو شبكات التواصل الاجتماعي الفيروس ظهر الصينية وكنك تشاهد فلام رعب للمزيد
1227206124874739712,False,"#كورونا

قتل المصابين بفايروس كرونا في شوارع الصين بالأسلحة النارية فوراً https://t.co/DsTgH9DJ4O",قتل المصابين بفايروس كرونا شوارع الصين بالسلحة النارية فورا,قتل المصابين بفايروس كرونا شوارع الصين بالسلحة النارية فورا
1227248827175968768,False,#كورونا_الصين حسب ماوصلني الان يتم قتل المصابين بالفايروس #لااله_الاالله_محمدرسول_الله  اللهم احم بلادنا وبلاد المسلمين من الوباء والافات يارحمن يارحيم مشاهد مرعبة https://t.co/jWRyf5F9AN,ماوصلني الان يتم قتل المصابين بالفايروس اللهم احم بلادنا وبلاد المسلمين الوبا والافات يارحمن يارحيم مشاهد مرعبة,ماوصلني الان يتم قتل المصابين بالفايروس اللهم احم بلادنا وبلاد المسلمين الوبا والافات يارحمن يارحيم مشاهد مرعبة
1227261397110648833,False,#كورونا_الجديد                                            ودي أتأكد من المقطع هذا هل هو صحيح  أن الصين بدأت تقتل المرضى المصابين بكورونا (لاحول ولاقوة إلابالله ) معقوله وصلوا لدرجة هذه!!!!! https://t.co/cs7jupLNSV,ودي تكد المقطع صحيح الصين بدت تقتل المرضى المصابين بكورونا لاحول ولاقوة لابالله معقوله وصلوا لدرجة,ودي تكد المقطع صحيح الصين بدت تقتل المرضى المصابين بكورونا لاحول ولاقوة لابالله معقوله وصلوا لدرجة
1227297932166270976,False,"#فيروس_كورونا_الصين 
🈲 بدت عمليات  التطهير في الصين اي مصاب بفيروس كورونا قتل بالرصاص
النظام الشيوعي يتخذ اسهل اجراءات التخلص من الفيروس بقتل المصابين 😒 https://t.co/BUh8YB66A2",بدت عمليات التطهير الصين اي مصاب بفيروس كورونا قتل بالرصاص النظام الشيوعي يتخذ اسهل اجراات التخلص الفيروس بقتل المصابين,بدت عمليات التطهير الصين اي مصاب بفيروس كورونا قتل بالرصاص النظام الشيوعي يتخذ اسهل اجراات التخلص الفيروس بقتل المصابين
1227526867722350593,False,"فيديو متداول

 الصين بدأت في قتل المصابين بمرض كورونا ...! 
#كورونا #الصين https://t.co/3cRG0CcWkD",فيديو متداول الصين بدت قتل المصابين بمرض كورونا,فيديو متداول الصين بدت قتل المصابين بمرض كورونا
1227594571011514370,False,"الشرطة الصينية تقتل المصابين با #كورونا
في حال عدم التجاوب معهم. https://t.co/Egq78KlRWM",الشرطة الصينية تقتل المصابين با حال عدم التجاوب معهم,الشرطة الصينية تقتل المصابين با حال عدم التجاوب معهم
1227615117988200448,False,"مقطع متداول عن الصين بدأت في قتل المرضى المصابين ب #كورونا👇
نتمنى انه غير صحيح
 @AmbChenWeiQing https://t.co/DeBIYzagd4",مقطع متداول الصين بدت قتل المرضى المصابين نتمنى انه صحيح,مقطع متداول الصين بدت قتل المرضى المصابين نتمنى انه صحيح
1227627598756360192,False,"الصين بدأت في قتل المصابين بمرض كورونا ...! 
#كورونا #الصين https://t.co/sUbBRI6f0V",الصين بدت قتل المصابين بمرض كورونا,الصين بدت قتل المصابين بمرض كورونا
1227829354987769856,False,"الصين بدأت بإطلاق النار وقتل المصابين بفايروس #كورونا للحد من انتشار الفايروس ،،،، وآخر شي يتغنون بحقوق الإنسان 

 https://t.co/AIXSMAJUwz",الصين بدت بطلاق النار وقتل المصابين بفايروس للحد انتشار الفايروس وخر شي يتغنون بحقوق النسان,الصين بدت بطلاق النار وقتل المصابين بفايروس للحد انتشار الفايروس وخر شي يتغنون بحقوق النسان
1227922277322444804,False,#كورونا يقولون الصينيين يقتلون المصابين بكورونا https://t.co/qPuIS88qEs,يقولون الصينيين يقتلون المصابين بكورونا,يقولون الصينيين يقتلون المصابين بكورونا
1228154663901388804,False,الصين تقتل مواطنيها المصابين ب #فيروس_كورونا_الجديد في محاولة منها للتخلص من الناس المرضى بدلا من علاجهم https://t.co/vLv7RRMLiy,الصين تقتل مواطنيها المصابين محاولة للتخلص الناس المرضى بدلا علاجهم,الصين تقتل مواطنيها المصابين محاولة للتخلص الناس المرضى بدلا علاجهم
1228413395067686912,False,"البدء بقتل المصابين بفيروس #كورونا فى #الصين

https://t.co/OgGVocP4wp",البد بقتل المصابين بفيروس فى,البد بقتل المصابين بفيروس فى
1228573338961874944,False,شاهد.. تداول ناشطون فيديو السلطات الصينية وهي تقتل المصابين بمرض #كورونا https://t.co/bvkIDTG8Iv,شاهد تداول ناشطون فيديو السلطات الصينية وهي تقتل المصابين بمرض,شاهد تداول ناشطون فيديو السلطات الصينية وهي تقتل المصابين بمرض
1227257626313908232,True,"#كورونا 
⭕⭕ بدات الصين  بقتل مرضى  الكورونا في الشوارع ❌ https://t.co/uHlGKzzAHa",بدات الصين بقتل مرضى الكورونا الشوارع,بدات الصين بقتل مرضى الكورونا الشوارع
1224584105729327104,False,"#الصين
ما هو الوضع⁉️قتل في الشارع🔞
.
.
#الفيروس_القاتل #صباح_الخير
#china #فيروس_كورونا
#كورونا #كورونا_الڤيروس_القاتل
#الصين_كورونا #كورونا_الجديد
#فيروس_كورونا_الجديد
#china #coronavirusec
#CoronavirusWho
#CoronavirusOutbreak
#أنفلونزا_الطيور #نام_الحين
#اسقاط_القروض_لليوم_426 https://t.co/CPFxzktOuC",الوضعقتل الشارع,الوضعقتل الشارع
1223327873995427841,False,"من أجل الصين نصلي 😞

صورة مسربة من مدينة #ووهان في الصين تظهر حجم الناس الذي تنهار في الشوارع بسبب #فيروس_كورونا 😷 https://t.co/8rzbpFjQRQ",جل الصين نصلي صورة مسربة مدينة الصين تظهر حجم الناس تنهار الشوارع بسبب,جل الصين نصلي صورة مسربة مدينة الصين تظهر حجم الناس تنهار الشوارع بسبب
1236948354988417025,False,صور مسربة في مدينة ووهان في الصين تظهر حجم الناس التي تنهار في الشوارع بسبب فيروس كورونا نرفع قلوبن وصلونا يارب ارحم 🤲 https://t.co/02pbw9uCoM,صور مسربة مدينة ووهان الصين تظهر حجم الناس تنهار الشوارع بسبب فيروس كورونا نرفع قلوبن وصلونا يارب ارحم,صور مسربة مدينة ووهان الصين تظهر حجم الناس تنهار الشوارع بسبب فيروس كورونا نرفع قلوبن وصلونا يارب ارحم
1223678308065468417,False,"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂 https://t.co/1fpADBMuxS",لتقطت الصورة اليوم الجمعة لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه ويايمني مايهزك ريح,لتقطت الصورة اليوم الجمعة لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه ويايمني مايهزك ريح
1223652388726300672,False,"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜😂😂 https://t.co/6BF5CgP2YI",لتقطت الصورة اليوم الجمعة لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه,لتقطت الصورة اليوم الجمعة لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه
1223692203882696704,False,"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 🙂

ويايمني مايهزك شي 😇😇 https://t.co/t7SJM7EkSy",لتقطت الصورة اليوم الجمعة لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه ويايمني مايهزك شي,لتقطت الصورة اليوم الجمعة لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه ويايمني مايهزك شي
1224322902457298946,False,"#كورونا..

 إلتقطت هذه الصورة صباح يوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

واايا يماني مايهزك ريح ادعس واكل بصل وعصيد ومرق حامض😂😂 https://t.co/nA1iT8nL5I",لتقطت الصورة يوم الجمعة لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه واايا يماني مايهزك ريح ادعس واكل بصل وعصيد ومرق حامض,لتقطت الصورة يوم الجمعة لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه واايا يماني مايهزك ريح ادعس واكل بصل وعصيد ومرق حامض
1223348094407974914,False,"#كورونا
 يقال:  هذه الصورة التقطت صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعة من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية السورية https://t.co/NGyrqcEBB7",يقال الصورة التقطت اليوم الجمعة لطارة الخطوط الاماراتية مقلعة دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية السورية,يقال الصورة التقطت اليوم الجمعة لطارة الخطوط الاماراتية مقلعة دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية السورية
1223478231145361408,False,"#كورونا
 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية السورية 😷 https://t.co/DlsREFqFRF",لتقطت الصورة اليوم الجمعة لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية السورية,لتقطت الصورة اليوم الجمعة لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية السورية
1223658763611189248,False,#كورونا..   إلتقطت هذه الصورة صباح يوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه https://t.co/qKwVG9z683,لتقطت الصورة يوم الجمعة لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه,لتقطت الصورة يوم الجمعة لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه
1223688626137112576,False,"#كورونا..

 إلتقطت هذه الصورة صباح امس الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂 https://t.co/LiepPpISiY",لتقطت الصورة امس الجمعة لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه ويايمني مايهزك ريح,لتقطت الصورة امس الجمعة لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه ويايمني مايهزك ريح
1223689414791970816,False,"#كورونا..

 إلتقطت هذه الصورة صباح  الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂 https://t.co/lzbEtXes37",لتقطت الصورة الجمعة لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه ويايمني مايهزك ريح,لتقطت الصورة الجمعة لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه ويايمني مايهزك ريح
1223697033464373253,False,"#كورونا..

 إلتقطت هذه الصورة صباح يوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 🙂 https://t.co/eTLoq4I1tx",لتقطت الصورة يوم الجمعة لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه,لتقطت الصورة يوم الجمعة لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه
1223701342771908608,False,"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية🙈🙈 رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂#مجلس_الطيبين90 https://t.co/iRpYHttFo6",لتقطت الصورة اليوم الجمعة لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية رايح يشتري بضاعه عرطه ويايمني مايهزك ريح,لتقطت الصورة اليوم الجمعة لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية رايح يشتري بضاعه عرطه ويايمني مايهزك ريح
1223712670391717889,False,"#كورونا..

 إلتقطت هذه الصورة صباح اليوم لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜 

ويايمني مايهزك ريح 😂😂 #اليمن https://t.co/xflhWMoxNY",لتقطت الصورة اليوم لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه ويايمني مايهزك ريح,لتقطت الصورة اليوم لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه ويايمني مايهزك ريح
1223715181034905600,False,#كورونا | التقطت هذه الصورة صباح يوم الجمعة لطائرة الخطوط الاماراتية مقلعة من دبي إلى بكين (الصين) وعلى متنها راكب واحد فقط يحمل الجنسية الفلسطينية ويعتقد بأنه ينحدر أصله من مدينة الخليل! https://t.co/dIKVz9YV4K,التقطت الصورة يوم الجمعة لطارة الخطوط الاماراتية مقلعة دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية الفلسطينية ويعتقد بنه ينحدر صله مدينة الخليل,التقطت الصورة يوم الجمعة لطارة الخطوط الاماراتية مقلعة دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية الفلسطينية ويعتقد بنه ينحدر صله مدينة الخليل
1223715256603725825,False,#كورونا | التقطت هذه الصورة صباح يوم الجمعة لطائرة الخطوط الاماراتية مقلعة من دبي إلى بكين (الصين) وعلى متنها راكب واحد فقط يحمل الجنسية الفلسطينية ! https://t.co/RWF2y2O2Sf,التقطت الصورة يوم الجمعة لطارة الخطوط الاماراتية مقلعة دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية الفلسطينية,التقطت الصورة يوم الجمعة لطارة الخطوط الاماراتية مقلعة دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية الفلسطينية
1223720668828766209,False,"#كورونا..

 إلتقطت هذه الصورة صباح اليوم  لطائرة الخطوط الاماراتية اقلعت من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜 https://t.co/faoQEbMxub",لتقطت الصورة اليوم لطارة الخطوط الاماراتية اقلعت دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه,لتقطت الصورة اليوم لطارة الخطوط الاماراتية اقلعت دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه
1223828229619953666,False,"كورونا..

 إلتقطت هذه الصورة صباح اليوم، لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂
#كورونا_الصين https://t.co/3dJv7g5Hnq",كورونا لتقطت الصورة اليوم لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه ويايمني مايهزك ريح,كورونا لتقطت الصورة اليوم لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه ويايمني مايهزك ريح
1223925284933722112,False,"#كورونا..

 إلتقطت هذه الصورة صباح  الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜 https://t.co/Vd7D1NqifK",لتقطت الصورة الجمعة لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه,لتقطت الصورة الجمعة لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه
1223948263386165248,False,"#كورونا..

 إلتقطت هذه الصورة صباح اليوم  لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  😅😜
ويايمني مايهزك ريح 😂😂 https://t.co/ijNuBQ86bt",لتقطت الصورة اليوم لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه ويايمني مايهزك ريح,لتقطت الصورة اليوم لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه ويايمني مايهزك ريح
1223999922137112584,False,"#كورونا..

 إلتقطت هذه الصورة صباح يوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂 https://t.co/Vyt9Zz47ZW",لتقطت الصورة يوم الجمعة لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه ويايمني مايهزك ريح,لتقطت الصورة يوم الجمعة لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه ويايمني مايهزك ريح
1224037043673739265,False,"إلتقطت هذه الصورة صباح اليوم الاحد لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜
ويايمني مايهزك ريح ??😂
#كورونا https://t.co/5m09jvnEmk",لتقطت الصورة اليوم الاحد لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه ويايمني مايهزك ريح,لتقطت الصورة اليوم الاحد لطارة الخطوط الاماراتية مقلعه دبي لى بكين الصين وعلى متنها راكب فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه عرطه ويايمني مايهزك ريح
